line_id,order_id,sale_date,customer_id,city,sales_channel,customer_segment,payment_method,product_id,product_name,category,brand,promo_campaign,discount_pct,quantity,unit_price_rub,unit_cost_rub,returned
L007211,ORD004147,2025-09-28,C01799,Москва,Магазин,Регулярный,Карта,P038,Аудио Sony Model 38,Аудио,Sony,Без акции,0.0129,1,17957.48,13354.41,0
L007212,ORD004952,2025-12-18,C01021,Москва,Сайт,Регулярный,Карта,P049,Аксессуары Apple Model 49,Аксессуары,Apple,Новый год,0.1971,2,626.42,504.2,1
L007213,ORD005327,2025-04-24,C00755,Новосибирск,Магазин,VIP,СБП,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Без акции,0.055,1,2413.33,1679.36,0
L007214,ORD000601,2025-02-06,C00925,Самара,Магазин,Регулярный,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Weekend,0.0307,1,93279.63,64879.76,0
L007215,ORD005870,2025-11-10,C02151,Санкт-Петербург,Магазин,Новый,Наличные,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Без акции,0.0349,1,58762.21,42035.02,0
L007216,ORD005249,2025-12-20,C02008,Санкт-Петербург,Магазин,Регулярный,Наличные,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Новый год,0.1411,2,114010.64,84035.93,0
L007217,ORD000675,2025-01-21,C01973,Санкт-Петербург,Магазин,Регулярный,Наличные,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Без акции,0.0331,1,118537.4,85961.7,0
L007218,ORD004588,2025-05-03,C01336,Казань,Сайт,Регулярный,СБП,P046,Аксессуары Xiaomi Model 46,Аксессуары,Xiaomi,Без акции,0.0307,1,507.49,409.55,0
L007219,ORD002029,2025-04-12,C01372,Москва,Магазин,Регулярный,Наличные,P010,Смартфоны realme Model 10,Смартфоны,realme,Без акции,0.034,1,37333.61,27320.62,0
L007220,ORD005049,2025-12-09,C00204,Санкт-Петербург,Магазин,VIP,Карта,P022,Телевизоры TCL Model 22,Телевизоры,TCL,Без акции,0.0595,1,43845.58,31146.62,0
L007221,ORD001168,2025-01-06,C00587,Москва,Магазин,VIP,Карта,P037,Аудио JBL Model 37,Аудио,JBL,Без акции,0.0272,1,6410.85,4506.08,0
L007222,ORD003481,2025-11-17,C01056,Новосибирск,Маркетплейс,Регулярный,СБП,P008,Смартфоны Xiaomi Model 08,Смартфоны,Xiaomi,Без акции,0.033,1,92722.91,55946.8,1
L007223,ORD004039,2025-09-09,C00438,Екатеринбург,Маркетплейс,Регулярный,СБП,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.0381,1,1782.74,1414.81,1
L007224,ORD000131,2025-06-30,C02281,Санкт-Петербург,Магазин,Регулярный,СБП,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Weekend,0.0412,1,71975.24,48591.51,0
L007225,ORD000706,2025-04-29,C01408,Казань,Маркетплейс,VIP,СБП,P028,Бытовая техника Samsung Model 28,Бытовая техника,Samsung,Weekend,0.0642,1,8687.74,4832.41,0
L007226,ORD001485,2025-03-10,C01287,Екатеринбург,Магазин,Новый,СБП,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Без акции,0.0,1,27611.36,19185.83,0
L007227,ORD001097,2025-08-19,C01628,Самара,Магазин,Регулярный,Наличные,P046,Аксессуары Xiaomi Model 46,Аксессуары,Xiaomi,Back-to-school,0.0536,3,513.02,425.08,0
L007228,ORD005859,2025-02-08,C00050,Москва,Магазин,Новый,Наличные,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Weekend,0.0641,1,1818.17,1392.07,0
L007229,ORD003464,2025-01-23,C02137,Москва,Магазин,Регулярный,Карта,P059,Игровая техника HyperX Model 59,Игровая техника,HyperX,Без акции,0.0515,1,35854.19,21237.87,0
L007230,ORD002061,2025-02-25,C01424,Санкт-Петербург,Магазин,Регулярный,Карта,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.016,2,1869.57,1389.88,0
L007231,ORD003210,2025-07-19,C00368,Санкт-Петербург,Магазин,Регулярный,СБП,P050,Аксессуары Logitech Model 50,Аксессуары,Logitech,Без акции,0.0976,1,15697.93,12495.46,0
L007232,ORD005428,2025-03-14,C00389,Москва,Магазин,Новый,Карта,P056,Игровая техника Microsoft Model 56,Игровая техника,Microsoft,Без акции,0.0212,1,6536.72,4212.89,0
L007233,ORD001867,2025-12-28,C01889,Москва,Сайт,Новый,Карта,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Новый год,0.1537,1,148758.45,104794.52,1
L007234,ORD000039,2025-02-10,C00924,Москва,Магазин,Регулярный,СБП,P019,Телевизоры Samsung Model 19,Телевизоры,Samsung,Weekend,0.0882,1,176705.68,111368.48,0
L007235,ORD001315,2025-08-01,C01926,Санкт-Петербург,Магазин,VIP,Карта,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Back-to-school,0.0973,3,118447.82,85370.62,1
L007236,ORD005933,2025-12-31,C00633,Новосибирск,Сайт,Регулярный,СБП,P056,Игровая техника Microsoft Model 56,Игровая техника,Microsoft,Новый год,0.1669,1,6883.19,4194.38,0
L007237,ORD001877,2025-07-02,C02388,Самара,Магазин,Регулярный,Карта,P028,Бытовая техника Samsung Model 28,Бытовая техника,Samsung,Weekend,0.0855,1,8839.99,4896.33,0
L007238,ORD001040,2025-05-22,C01869,Москва,Маркетплейс,Регулярный,СБП,P010,Смартфоны realme Model 10,Смартфоны,realme,Weekend,0.0839,1,41485.41,27596.58,0
L007239,ORD004997,2025-10-18,C00820,Казань,Сайт,Новый,Рассрочка,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Без акции,0.0224,1,148454.55,106399.92,0
L007240,ORD002130,2025-05-10,C01381,Новосибирск,Магазин,Новый,Карта,P047,Аксессуары Baseus Model 47,Аксессуары,Baseus,Weekend,0.0723,1,510.33,395.5,0
L007241,ORD002139,2025-08-11,C01114,Санкт-Петербург,Сайт,Регулярный,СБП,P033,Бытовая техника Samsung Model 33,Бытовая техника,Samsung,Без акции,0.0,1,21829.11,17594.4,0
L007242,ORD000805,2025-11-05,C01012,Санкт-Петербург,Магазин,Регулярный,Карта,P001,Смартфоны Apple Model 01,Смартфоны,Apple,Без акции,0.062,1,69043.99,48174.66,0
L007243,ORD001111,2025-08-16,C01204,Казань,Магазин,Новый,Карта,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Без акции,0.0255,1,18057.88,11333.19,0
L007244,ORD001044,2025-12-27,C01960,Самара,Маркетплейс,Новый,Рассрочка,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Новый год,0.1279,1,129110.81,96703.77,0
L007245,ORD000065,2025-10-23,C00165,Екатеринбург,Маркетплейс,VIP,Карта,P005,Смартфоны realme Model 05,Смартфоны,realme,Без акции,0.0029,2,46911.03,31216.44,0
L007246,ORD003900,2025-05-26,C02394,Самара,Сайт,Регулярный,Карта,P045,Аксессуары Logitech Model 45,Аксессуары,Logitech,Без акции,0.0313,1,3353.89,2542.73,0
L007247,ORD000410,2025-10-24,C01935,Москва,Сайт,Новый,Карта,P036,Бытовая техника Haier Model 36,Бытовая техника,Haier,Без акции,0.0416,1,95914.89,83583.41,0
L007248,ORD002362,2025-07-15,C00051,Самара,Магазин,Регулярный,Наличные,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Без акции,0.0499,1,148827.88,100805.29,0
L007249,ORD002152,2025-07-16,C01873,Санкт-Петербург,Магазин,Новый,СБП,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Без акции,0.0123,1,26147.92,19890.49,0
L007250,ORD002903,2025-04-06,C01145,Москва,Магазин,Новый,СБП,P037,Аудио JBL Model 37,Аудио,JBL,Weekend,0.0517,1,5988.52,4508.53,0
L007251,ORD001264,2025-05-21,C00149,Москва,Сайт,Новый,СБП,P020,Телевизоры LG Model 20,Телевизоры,LG,Без акции,0.0148,1,68445.5,47545.49,0
L007252,ORD003464,2025-01-23,C02137,Москва,Магазин,Регулярный,Карта,P001,Смартфоны Apple Model 01,Смартфоны,Apple,Weekend,0.0702,1,71885.56,49458.28,0
L007253,ORD000707,2025-07-18,C00414,Екатеринбург,Магазин,Новый,Карта,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Без акции,0.0337,1,44901.81,35140.85,0
L007254,ORD002506,2025-10-21,C00987,Самара,Маркетплейс,VIP,СБП,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0552,1,88513.16,69994.99,0
L007255,ORD003508,2025-12-26,C00024,Москва,Маркетплейс,Регулярный,СБП,P037,Аудио JBL Model 37,Аудио,JBL,Новый год,0.1855,1,6393.93,4340.45,0
L007256,ORD002466,2025-09-26,C02004,Санкт-Петербург,Сайт,Регулярный,СБП,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Back-to-school,0.0881,1,93073.41,70696.87,0
L007257,ORD004738,2025-07-19,C02120,Казань,Магазин,Новый,СБП,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Без акции,0.0773,1,46362.47,34580.95,0
L007258,ORD002765,2025-04-13,C01377,Санкт-Петербург,Сайт,Новый,Карта,P039,Аудио Marshall Model 39,Аудио,Marshall,Без акции,0.0247,1,32688.61,25150.92,0
L007259,ORD002307,2025-12-25,C01492,Казань,Магазин,Регулярный,СБП,P036,Бытовая техника Haier Model 36,Бытовая техника,Haier,Новый год,0.1394,1,93492.77,77985.32,0
L007260,ORD002528,2025-07-24,C00738,Новосибирск,Сайт,Регулярный,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0247,1,94953.61,70623.18,0
L007261,ORD002605,2025-01-20,C00318,Казань,Маркетплейс,Регулярный,СБП,P038,Аудио Sony Model 38,Аудио,Sony,Weekend,0.0768,1,17831.03,13259.68,0
L007262,ORD005325,2025-12-20,C01284,Москва,Магазин,Регулярный,СБП,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Новый год,0.1304,1,178308.77,139869.41,0
L007263,ORD004562,2025-07-14,C00053,Екатеринбург,Магазин,Регулярный,Рассрочка,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0567,1,88437.38,49828.23,1
L007264,ORD002795,2025-04-02,C02396,Москва,Маркетплейс,Регулярный,Рассрочка,P045,Аксессуары Logitech Model 45,Аксессуары,Logitech,Без акции,0.0387,1,3500.05,2454.26,0
L007265,ORD001546,2025-02-06,C01665,Новосибирск,Сайт,Регулярный,СБП,P036,Бытовая техника Haier Model 36,Бытовая техника,Haier,Без акции,0.0259,1,97804.64,76672.76,0
L007266,ORD004753,2025-06-22,C00547,Казань,Магазин,Новый,Рассрочка,P050,Аксессуары Logitech Model 50,Аксессуары,Logitech,Без акции,0.0499,1,16857.83,12373.82,0
L007267,ORD005822,2025-08-25,C00939,Санкт-Петербург,Сайт,Регулярный,СБП,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0687,1,92656.76,71327.16,0
L007268,ORD003504,2025-09-23,C00295,Казань,Магазин,Регулярный,Карта,P034,Бытовая техника LG Model 34,Бытовая техника,LG,Back-to-school,0.1243,1,28809.55,21804.67,0
L007269,ORD005676,2025-09-25,C02038,Новосибирск,Магазин,Регулярный,Наличные,P008,Смартфоны Xiaomi Model 08,Смартфоны,Xiaomi,Back-to-school,0.1532,2,90347.61,56855.04,0
L007270,ORD002374,2025-10-26,C02131,Екатеринбург,Магазин,VIP,СБП,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.0116,1,1704.53,1436.89,0
L007271,ORD001447,2025-09-11,C00368,Новосибирск,Магазин,Регулярный,Карта,P039,Аудио Marshall Model 39,Аудио,Marshall,Без акции,0.038,1,32954.86,24693.38,0
L007272,ORD005176,2025-12-09,C01492,Москва,Магазин,Регулярный,СБП,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Без акции,0.0219,1,26970.69,19267.91,0
L007273,ORD002414,2025-12-27,C02286,Самара,Магазин,Регулярный,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Новый год,0.1667,1,94096.66,71556.83,0
L007274,ORD000123,2025-11-25,C00485,Екатеринбург,Магазин,Регулярный,Наличные,P025,Телевизоры LG Model 25,Телевизоры,LG,Black Friday,0.1649,1,167324.74,109288.37,1
L007275,ORD002259,2025-03-24,C01872,Казань,Магазин,Регулярный,СБП,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Weekend,0.0693,1,95299.05,72656.97,0
L007276,ORD000458,2025-05-19,C01756,Санкт-Петербург,Магазин,VIP,Карта,P001,Смартфоны Apple Model 01,Смартфоны,Apple,Без акции,0.0512,1,70014.68,46259.28,0
L007277,ORD004061,2025-12-11,C02310,Санкт-Петербург,Сайт,Новый,СБП,P050,Аксессуары Logitech Model 50,Аксессуары,Logitech,Новый год,0.17,2,15268.2,12396.42,0
L007278,ORD005242,2025-06-22,C00688,Москва,Маркетплейс,Новый,Карта,P055,Игровая техника Sony Model 55,Игровая техника,Sony,Без акции,0.0653,1,11282.09,8704.87,0
